gene,cancer_type
CLDN24,COAD
CLDN6,COAD
CLDND1,COAD
CLDND2,COAD
CLEC11A,COAD
CLEC12A,COAD
CLEC18A,COAD
CLEC18B,COAD
CLEC18C,COAD
CLEC2B,COAD
CLEC9A,COAD
CLECL1,COAD
CLGN,COAD
CLHC1,COAD
CLIC4,COAD
CLINT1,COAD
CLK1,COAD
CLK2,COAD
CLK3,COAD
CLMN,COAD
CLMP,COAD
CLNS1A,COAD
CLOCK,COAD
CLP1,COAD
CLPB,COAD
CLPP,COAD
CLPX,COAD
CLSPN,COAD
CLTA,COAD
CLTC,COAD
CLTCL1,COAD
CLUAP1,COAD
CLUH,COAD
CMA1,COAD
CMAS,COAD
CMC1,COAD
CMC2,COAD
CMC4,COAD
CMIP,COAD
CMPK1,COAD
CMTM6,COAD
CMTR1,COAD
CMTR2,COAD
CNBP,COAD
CNEP1R1,COAD
CNGA1,COAD
CNIH1,COAD
CNN2,COAD
CNOT1,COAD
CNOT10,COAD
CNOT11,COAD
CNOT2,COAD
