gene,cancer_type
CCL27,LUAD
CCL7,LUAD
CCM2,LUAD
CCNA2,LUAD
CCNB1,LUAD
CCNB1IP1,LUAD
CCNB2,LUAD
CCNC,LUAD
CCND1,LUAD
CCND2,LUAD
CCND3,LUAD
CCNDBP1,LUAD
CCNE1,LUAD
CCNE2,LUAD
CCNF,LUAD
CCNG1,LUAD
CCNH,LUAD
CCNI,LUAD
CCNK,LUAD
CCNL1,LUAD
CCNT1,LUAD
CCNT2,LUAD
CCNYL1,LUAD
CCP110,LUAD
CCR4,LUAD
CCR5,LUAD
CCS,LUAD
CCSER1,LUAD
CCT2,LUAD
CCT3,LUAD
CCT4,LUAD
CCT5,LUAD
CCT6A,LUAD
CCT6B,LUAD
CCT7,LUAD
CCT8,LUAD
CCT8L2,LUAD
CCZ1B,LUAD
CD151,LUAD
CD163,LUAD
CD164,LUAD
CD177,LUAD
CD19,LUAD
CD1C,LUAD
CD200,LUAD
CD244,LUAD
CD27,LUAD
CD276,LUAD
CD2AP,LUAD
CD2BP2,LUAD
CD300C,LUAD
CD302,LUAD
CD36,LUAD
CD37,LUAD
CD3D,LUAD
CD3EAP,LUAD
CD4,LUAD
CD44,LUAD
CD46,LUAD
CD47,LUAD
CD48,LUAD
CD52,LUAD
CD55,LUAD
CD58,LUAD
CD5L,LUAD
CD79A,LUAD
CD79B,LUAD
CD81,LUAD
CD86,LUAD
CD8B,LUAD
CD9,LUAD
CD96,LUAD
CDADC1,LUAD
CDAN1,LUAD
CDC123,LUAD
CDC16,LUAD
CDC20,LUAD
CDC23,LUAD
CDC25A,LUAD
CDC25B,LUAD
CDC26,LUAD
CDC27,LUAD
CDC37,LUAD
CDC37L1,LUAD
CDC40,LUAD
CDC42,LUAD
CDC45,LUAD
CDC5L,LUAD
CDC6,LUAD
CDC7,LUAD
CDC73,LUAD
CDCA2,LUAD
CDCA3,LUAD
CDCA5,LUAD
CDCA8,LUAD
CDCP2,LUAD
CDH1,LUAD
CDH10,LUAD
CDH11,LUAD
CDH17,LUAD
CDH2,LUAD
CDH23,LUAD
CDH24,LUAD
CDIP1,LUAD
CDIPT,LUAD
CDK1,LUAD
CDK11A,LUAD
CDK12,LUAD
CDK13,LUAD
